Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.911908549,1.039475901,-3.092265195,0.005208142,0.004055764,0.009990132,1,0,1,1,22
0.903991585,1.011910576,-3.119677651,0.005819437,0.004493634,0.011043615,2,2.07,1,1,22
0.888827242,1.072012501,-3.193161952,0.006577757,0.004960756,0.012109083,3,4.14,1,1,22
0.873855609,1.045406448,-3.17704868,0.005935694,0.004404436,0.010698071,4,6.21,1,1,22
0.856686909,1.115992116,-3.166868366,0.006159546,0.004557044,0.01105953,5,8.28,1,1,22
0.91586892,1.086724823,-3.165479892,0.007474943,0.005382416,0.012948358,6,10.35,1,1,22
0.952353098,1.128486404,-3.174879903,0.007205841,0.005154872,0.012373765,7,12.42,1,1,22
0.956060521,1.13367561,-3.182487003,0.006466071,0.00466885,0.011241912,8,14.49,1,1,22
0.934033492,1.114792826,-3.224595417,0.007281135,0.005359603,0.012985636,9,16.56,1,1,22
0.915473916,1.021264766,-3.206555508,0.006096901,0.00450748,0.010935956,10,18.63,1,1,22
1.005774362,1.04096657,-3.193719437,0.006257814,0.004666569,0.011352798,11,20.7,1,1,22
0.980367168,1.038834257,-3.214069076,0.006284509,0.004702165,0.011451128,12,22.77,1,1,22
0.979612744,1.064289952,-3.14908458,0.00699459,0.005195246,0.012623472,13,24.84,1,1,22
0.948051786,1.100024888,-3.228809683,0.00647898,0.004910573,0.01200388,14,26.91,1,1,22
0.913408074,1.115325898,-3.228014045,0.006032612,0.004608632,0.011291244,15,28.98,1,1,22
0.850124,1.071343495,-3.220515516,0.005585935,0.004249377,0.010398914,16,31.05,1,1,22
0.816689659,1.102883996,-3.275431495,0.005938549,0.004533874,0.011106835,17,33.12,1,1,22
0.829217454,1.091775546,-3.224592912,0.006932194,0.005238906,0.012795572,18,35.19,1,1,22
0.854134221,1.086035325,-3.226001141,0.006836619,0.005028269,0.012179635,19,37.26,1,1,22
0.840234943,0.997884346,-3.192000164,0.006834967,0.005038526,0.012214074,20,39.33,1,1,22
0.82090007,0.979916466,-3.194249595,0.006676437,0.004838217,0.011663898,21,41.4,1,1,22
0.758665845,0.986630553,-3.263664109,0.009354554,0.006764697,0.016296855,22,43.47,1,1,22
0.825719252,1.041558428,-3.20960191,0.00660737,0.004706144,0.011280531,23,45.54,1,1,22
0.765315574,1.00932386,-3.210276152,0.010379058,0.007426315,0.017827732,24,47.61,1,1,22
0.764956445,0.987987988,-3.233710908,0.010661871,0.007601199,0.018225859,25,49.68,1,1,22
0.668892333,1.015520088,-3.300284959,0.008567881,0.006075623,0.014540652,26,51.75,1,1,22
0.712936629,0.963297118,-3.278647831,0.00837278,0.005839565,0.01389361,27,53.82,1,1,22
0.716852004,1.025291486,-3.324756812,0.010029396,0.006982928,0.016603012,28,55.89,1,1,22
0.768305956,1.026201526,-3.360941064,0.009622604,0.00665141,0.015773245,29,57.96,1,1,22
0.737666927,1.004451136,-3.298583853,0.010711294,0.007360572,0.017416643,30,60.03,1,1,22
0.688497177,1.000073118,-3.316411293,0.009488908,0.006469162,0.015259977,31,62.1,1,1,22
0.621166794,1.019049457,-3.322483844,0.008860936,0.006082585,0.014386077,32,64.17,1,1,22
0.592329975,1.077202328,-3.320609681,0.008492911,0.005788963,0.013654749,33,66.24,1,1,22
0.588127604,1.047832127,-3.335150086,0.008820777,0.005880848,0.013750034,34,68.31,1,1,22
0.55389305,1.098262534,-3.399467363,0.009024483,0.006131045,0.014443532,35,70.38,1,1,22
0.548025914,1.072096842,-3.462112628,0.010500962,0.0070205,0.01643301,36,72.45,1,1,22
0.504345427,1.085638874,-3.466658546,0.01079861,0.00724447,0.016981394,37,74.52,1,1,22
0.552216104,1.073687753,-3.503175727,0.013572876,0.009022609,0.021070344,38,76.59,1,1,22
0.561943824,1.065121703,-3.459752889,0.009237484,0.006016757,0.013929205,39,78.66,1,1,22
0.448757748,0.992490892,-3.452406706,0.007713159,0.005018182,0.011611586,40,80.73,1,1,22
0.530589065,1.0711081,-3.515132602,0.012667491,0.008280515,0.019200908,41,82.8,1,1,22
0.445694365,1.089402134,-3.440268363,0.010269739,0.006880504,0.016119905,42,84.87,1,1,22
0.437682902,1.065303186,-3.45443939,0.010473252,0.007155299,0.016892719,43,86.94,1,1,22
0.421143775,1.101523696,-3.44198912,0.008182727,0.005573131,0.013141851,44,89.01,1,1,22
0.343935718,1.067348165,-3.464401728,0.008991709,0.006131665,0.014465995,45,91.08,1,1,22
0.207123047,1.076195512,-3.619797947,0.00947479,0.006701271,0.016024824,46,93.15,1,1,22
0.242830722,0.985939248,-3.577609325,0.008767426,0.006156025,0.014682551,47,95.22,1,1,22
0.268307811,0.948104316,-3.608349492,0.008618462,0.006112731,0.014631552,48,97.29,1,1,22
0.240142005,0.976347965,-3.577815417,0.010385933,0.00737924,0.01767324,49,99.36,1,1,22
0.242915205,0.933854593,-3.566739662,0.009209429,0.006626716,0.015939504,50,101.43,1,1,22
0.256421782,0.886188219,-3.556978843,0.009958885,0.007200073,0.017346119,51,103.5,1,1,22
0.350600275,0.941294459,-3.594800772,0.009330101,0.006871315,0.016651013,52,105.57,1,1,22
0.4754787,0.969628707,-3.558299415,0.008285148,0.006117414,0.014836641,53,107.64,1,1,22
0.457480409,1.022285001,-3.590661297,0.00596926,0.004463085,0.010865871,54,109.71,1,1,22
0.404041218,1.007219421,-3.568689721,0.007013838,0.005181636,0.012569502,55,111.78,1,1,22
0.368810677,1.030412286,-3.608919648,0.006388663,0.004739514,0.011511775,56,113.85,1,1,22
0.393625782,1.028004859,-3.582715394,0.007964233,0.005879261,0.014257597,57,115.92,1,1,22
0.471500436,1.045090946,-3.550276059,0.008535245,0.006203577,0.014969947,58,117.99,1,1,22
0.455137441,1.038329671,-3.599538711,0.00977623,0.007055869,0.016987926,59,120.06,1,1,22
0.542757179,1.029731394,-3.646302194,0.009040083,0.006333716,0.015093879,60,122.13,1,1,22
0.576584246,0.964514784,-3.681101508,0.008706581,0.006140944,0.014670038,61,124.2,1,1,22
0.598799734,0.941852851,-3.735484094,0.009092284,0.006369509,0.015179076,62,126.27,1,1,22
0.67249821,1.022199298,-3.806598013,0.009779402,0.006779281,0.016093215,63,128.34,1,1,22
0.678633766,0.964662974,-3.819102064,0.010170744,0.007121575,0.016968209,64,130.41,1,1,22
0.69096327,0.861364757,-3.903000254,0.00802291,0.005610915,0.013363057,65,132.48,1,1,22
0.750862834,0.820345542,-3.837613077,0.006647115,0.004649802,0.011074501,66,134.55,1,1,22
0.668177173,0.795868667,-3.922805846,0.00837368,0.005981896,0.014353791,67,136.62,1,1,22
0.656449223,0.676808869,-3.85826518,0.009265081,0.006707926,0.016167438,68,138.69,1,1,22
0.703937592,0.709745063,-3.811804058,0.00706906,0.005172626,0.012510435,69,140.76,1,1,22
0.804455531,0.750553329,-3.854602456,0.006777245,0.005001462,0.012131666,70,142.83,1,1,22
0.88194284,0.72362489,-3.907054145,0.006070626,0.004523512,0.011004071,71,144.9,1,1,22
0.892323995,0.672140302,-3.898058875,0.0063091,0.00466271,0.011314426,72,146.97,1,1,22
0.880969371,0.704909246,-3.824394844,0.00588857,0.004291514,0.010366557,73,149.04,1,1,22
0.947555893,0.668790516,-3.830032374,0.007436067,0.005414568,0.013097824,74,151.11,1,1,22
0.959728732,0.623868871,-3.851331229,0.008835346,0.006335456,0.01523254,75,153.18,1,1,22
0.968471261,0.667104755,-3.877309369,0.008151228,0.005798038,0.013898169,76,155.25,1,1,22
1.01781446,0.684573094,-3.904436067,0.007165154,0.00510247,0.012216056,77,157.32,1,1,22
1.164431825,0.699117776,-3.847921286,0.007995424,0.005630915,0.013423797,78,159.39,1,1,22
1.173277859,0.760104045,-3.804276578,0.007419789,0.00517778,0.012305353,79,161.46,1,1,22
1.121671576,0.766696653,-3.849999689,0.007558939,0.005214437,0.012336902,80,163.53,1,1,22
1.098643798,0.844837703,-3.845711482,0.007091682,0.004909801,0.011629381,81,165.6,1,1,22
1.01732571,0.810071962,-3.815871993,0.007201944,0.004907901,0.011575764,82,167.67,1,1,22
0.969584525,0.868177328,-3.798827684,0.009345412,0.00643275,0.015230596,83,169.74,1,1,22
0.9699451,0.853032062,-3.806490123,0.010725751,0.007358048,0.017399629,84,171.81,1,1,22
0.925806957,0.749979908,-3.717688199,0.009828155,0.006728998,0.015899098,85,173.88,1,1,22
