,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
4.737510531,1.234187702,-2.0850488,0.004268095,0.00374307,0.009496891,281,579.6,6,1,17
4.818068755,1.151119353,-2.170141756,0.0042973,0.00377639,0.009595264,282,581.67,6,1,17
4.817776137,1.191451146,-2.214168334,0.003720198,0.003264543,0.008297584,283,583.74,6,1,17
4.757392158,1.250693818,-2.157378029,0.003987369,0.003494692,0.00886125,284,585.81,6,1,17
4.767348042,1.239530338,-2.217396624,0.004019925,0.003531782,0.008953635,285,587.88,6,1,17
4.754401161,1.281247154,-2.29086554,0.004710499,0.004144778,0.010522593,286,589.95,6,1,17
4.775554445,1.248084036,-2.188447547,0.004506345,0.00392744,0.009951212,287,592.02,6,1,17
4.801860473,1.239945842,-2.12461127,0.004443717,0.00388612,0.009844017,288,594.09,6,1,17
4.845869758,1.103488974,-2.154529324,0.004803444,0.004232315,0.010752483,289,596.16,6,1,17
4.83950248,1.143294384,-2.108414851,0.006095899,0.005371293,0.013652481,290,598.23,6,1,17
4.840109885,1.121679946,-2.249675555,0.00504804,0.004530781,0.011542575,291,600.3,6,1,17
4.962787095,1.19674189,-1.983592653,0.005075803,0.004466019,0.011341887,292,602.37,6,1,17
4.917596746,1.170457392,-2.070496169,0.004226975,0.003807572,0.00971323,293,604.44,6,1,17
5.010146196,1.191383161,-2.126345823,0.00512276,0.004575341,0.011679194,294,606.51,6,1,17
5.130836934,1.131075381,-2.213657933,0.004558014,0.004123092,0.010537849,295,608.58,6,1,17
5.207956416,1.154844072,-2.089003958,0.004912963,0.004358003,0.011154425,296,610.65,6,1,17
5.188388651,1.158876638,-2.114582283,0.006007394,0.005236441,0.013334034,297,612.72,6,1,17
5.274264176,1.17208961,-2.108257514,0.004871141,0.004239096,0.01076987,298,614.79,6,1,17
5.273510178,1.064172793,-2.142695681,0.005281514,0.004665237,0.011961613,299,616.86,6,1,17
5.314063924,1.148463205,-2.041419547,0.004564413,0.003994313,0.010240913,300,618.93,6,1,17
0.937563787,3.122831124,1.008031521,0.003787914,0.002627164,0.006237901,1,0,7,1,17
0.925340367,3.276888926,1.076806909,0.004709335,0.003279335,0.007798322,2,2.07,7,1,17
0.902738427,3.265498276,1.074394364,0.004864804,0.003520002,0.008482486,3,4.14,7,1,17
0.887227781,3.266280165,1.039465656,0.00565354,0.004073022,0.009800685,4,6.21,7,1,17
0.835571005,3.311711203,1.057377115,0.006388991,0.004735138,0.011498372,5,8.28,7,1,17
0.802660883,3.292547193,1.038808918,0.005484157,0.004114881,0.010029167,6,10.35,7,1,17
0.695113815,3.265963917,1.058532941,0.003817284,0.002883509,0.00704158,7,12.42,7,1,17
0.650205575,3.177201349,1.051196939,0.003909424,0.002997032,0.007350521,8,14.49,7,1,17
0.578834908,3.175404539,1.048085965,0.003548191,0.002750367,0.006766663,9,16.56,7,1,17
0.487071931,3.169857249,0.973580255,0.004476464,0.003505402,0.008647824,10,18.63,7,1,17
0.423606625,3.10471407,0.962058668,0.003619638,0.002892235,0.007172352,11,20.7,7,1,17
0.321148687,3.130117051,0.893246029,0.003388281,0.002732604,0.006792652,12,22.77,7,1,17
0.352923367,3.143809553,0.848207445,0.003201739,0.002596304,0.006462622,13,24.84,7,1,17
0.279219359,3.126383598,0.799303244,0.00333146,0.002697693,0.006712304,14,26.91,7,1,17
0.305869816,3.185063588,0.797030957,0.003694441,0.003019587,0.007530561,15,28.98,7,1,17
0.277695432,3.154782414,0.801847537,0.005889956,0.004870285,0.012178755,16,31.05,7,1,17
0.292668079,3.204640957,0.862808297,0.005945829,0.004936778,0.012358168,17,33.12,7,1,17
0.263349324,3.193066837,0.814306732,0.00482387,0.003915757,0.009749332,18,35.19,7,1,17
0.305105308,3.174439707,0.764184729,0.004950007,0.004012895,0.009987412,19,37.26,7,1,17
0.269303137,3.24329921,0.702487245,0.005646604,0.004592935,0.011441317,20,39.33,7,1,17
0.184443476,3.185896698,0.726643085,0.006868445,0.005648668,0.014108073,21,41.4,7,1,17
0.258726701,3.255172936,0.762235266,0.006222521,0.005243224,0.013168394,22,43.47,7,1,17
0.203281495,3.307892316,0.741666153,0.005831951,0.005102122,0.012919402,23,45.54,7,1,17
0.143026447,3.317012123,0.745598922,0.005792546,0.005115062,0.012978983,24,47.61,7,1,17
0.197381285,3.404296541,0.733094239,0.005722841,0.005131861,0.01305753,25,49.68,7,1,17
0.220062542,3.386198881,0.707303363,0.005687918,0.005154024,0.013139145,26,51.75,7,1,17
0.274977467,3.3740212,0.735478275,0.007289408,0.006727477,0.017207727,27,53.82,7,1,17
0.345540925,3.397373135,0.713383589,0.007610156,0.007129092,0.018283111,28,55.89,7,1,17
0.441388921,3.46984046,0.681218707,0.007011925,0.006681284,0.01718542,29,57.96,7,1,17
0.545011433,3.532521168,0.67213582,0.007117536,0.006765588,0.017394282,30,60.03,7,1,17
0.567023227,3.51278623,0.6485622,0.006029002,0.005686687,0.014601052,31,62.1,7,1,17
0.69780325,3.538594079,0.65365801,0.006326325,0.005966946,0.015321271,32,64.17,7,1,17
0.631225406,3.556598126,0.661614781,0.006564672,0.006061544,0.015506927,33,66.24,7,1,17
0.647514408,3.447833205,0.595131428,0.005646996,0.005171784,0.013210543,34,68.31,7,1,17
0.619784396,3.468737057,0.578424558,0.006860533,0.006215012,0.015841852,35,70.38,7,1,17
0.660735622,3.497834612,0.574333944,0.00679761,0.006103594,0.015532731,36,72.45,7,1,17
0.666299093,3.520047799,0.521433705,0.006632242,0.005788479,0.014648105,37,74.52,7,1,17
0.680494816,3.45194257,0.524608155,0.006751712,0.005841641,0.014755108,38,76.59,7,1,17
0.644831802,3.436546406,0.514122565,0.007316109,0.006274538,0.015819926,39,78.66,7,1,17
0.569399009,3.427039787,0.548243285,0.009717254,0.00827455,0.020830873,40,80.73,7,1,17
0.542194203,3.449204084,0.601427038,0.008382109,0.007347489,0.018609959,41,82.8,7,1,17
0.49329591,3.450677104,0.651703665,0.010966142,0.009441867,0.02382688,42,84.87,7,1,17
0.478154198,3.392760154,0.665986987,0.011207687,0.009571967,0.024112909,43,86.94,7,1,17
0.504423549,3.420242021,0.603697125,0.009266397,0.007854319,0.019752176,44,89.01,7,1,17
0.471248072,3.490848726,0.661072015,0.008644128,0.007503585,0.018967425,45,91.08,7,1,17
0.502355766,3.540010785,0.629297668,0.009645511,0.008561044,0.021737846,46,93.15,7,1,17
0.547679266,3.618656837,0.658012087,0.009064271,0.008145672,0.020733345,47,95.22,7,1,17
0.600561961,3.648057877,0.653259882,0.007062614,0.006424637,0.016390646,48,97.29,7,1,17
0.607352133,3.688758473,0.655625777,0.007100649,0.00648663,0.016560803,49,99.36,7,1,17
0.535441908,3.656246749,0.613703146,0.006805216,0.006205226,0.015837001,50,101.43,7,1,17
0.584829119,3.760554376,0.670601073,0.006350419,0.005815033,0.014853191,51,103.5,7,1,17
0.563317617,3.782250367,0.643747054,0.005937502,0.005554367,0.01424078,52,105.57,7,1,17
0.522732026,3.812091448,0.610575863,0.005848293,0.005556858,0.014284718,53,107.64,7,1,17
0.511108637,3.736630552,0.627664619,0.005472972,0.005198217,0.013362659,54,109.71,7,1,17
0.480320712,3.807337304,0.702954027,0.005418805,0.005125522,0.013166449,55,111.78,7,1,17
0.502007171,3.802187212,0.702009914,0.005524814,0.005229012,0.01343369,56,113.85,7,1,17
0.547253071,3.848387941,0.690040816,0.00590282,0.005539558,0.014211942,57,115.92,7,1,17
0.479131607,3.992129172,0.676371327,0.005293096,0.00498202,0.012786936,58,117.99,7,1,17
0.451738846,4.061115125,0.61256474,0.005974995,0.005614966,0.014407435,59,120.06,7,1,17
0.450982014,4.012061673,0.654371756,0.00580743,0.005484034,0.014083518,60,122.13,7,1,17
0.440915165,4.019931456,0.621014809,0.004814167,0.004515344,0.011582456,61,124.2,7,1,17
0.531455665,4.072065039,0.750784807,0.005019087,0.004718736,0.012109412,62,126.27,7,1,17
0.351869936,4.06741392,0.726596712,0.004941446,0.004658392,0.011959669,63,128.34,7,1,17
0.389294977,4.000371833,0.719376146,0.004899499,0.004718701,0.012157213,64,130.41,7,1,17
0.304261129,4.036997181,0.71285657,0.005029971,0.004796483,0.012337755,65,132.48,7,1,17
0.364497125,4.067552802,0.71144186,0.005546938,0.005354161,0.013800187,66,134.55,7,1,17
0.478400561,4.145765629,0.733974438,0.005072032,0.004882399,0.012578425,67,136.62,7,1,17
0.543180728,4.051340159,0.840626024,0.005993106,0.005757268,0.014828527,68,138.69,7,1,17
0.436814851,3.996324683,0.780565955,0.005253453,0.005080498,0.013098635,69,140.76,7,1,17
0.463670666,4.044607443,0.851827032,0.005422069,0.005299257,0.01368576,70,142.83,7,1,17
0.450879967,4.115250162,0.898231753,0.005110147,0.005026117,0.012993813,71,144.9,7,1,17
0.482148505,4.090711872,0.845161873,0.004609146,0.004562405,0.011805863,72,146.97,7,1,17
0.537531438,3.981178585,0.755363383,0.004899569,0.004872305,0.012616272,73,149.04,7,1,17
0.500882775,3.877581301,0.83559719,0.005142555,0.00511367,0.013241219,74,151.11,7,1,17
0.630273096,3.861949017,0.897768516,0.004707385,0.004679133,0.012116305,75,153.18,7,1,17
0.693480218,3.845347468,0.935742846,0.00453337,0.00452694,0.011729475,76,155.25,7,1,17
0.677304115,3.925865715,0.970463825,0.004678432,0.004677559,0.012122816,77,157.32,7,1,17
0.691338431,3.939699543,1.03618775,0.003650425,0.003650238,0.00946068,78,159.39,7,1,17
0.759980678,3.925362036,0.99605652,0.003660069,0.003658763,0.009481855,79,161.46,7,1,17
0.739979539,3.997799346,1.071470241,0.003708113,0.003705134,0.009601124,80,163.53,7,1,17
0.7887603,3.997093219,1.14936613,0.003044806,0.003034003,0.007858592,81,165.6,7,1,17
0.79262272,3.992236151,1.205652998,0.004601701,0.004583863,0.011872102,82,167.67,7,1,17
0.806827219,3.959296904,1.18610549,0.005327143,0.005297623,0.013718166,83,169.74,7,1,17
0.795692363,4.010556384,1.14119812,0.005092508,0.005046238,0.013059858,84,171.81,7,1,17
0.754399515,4.065471845,1.170135807,0.00485084,0.004791795,0.01239586,85,173.88,7,1,17
0.810316179,4.045753087,1.1359007,0.004753935,0.004717994,0.012213922,86,175.95,7,1,17
0.766396726,4.016241635,1.096830467,0.004477344,0.004443793,0.011500565,87,178.02,7,1,17
0.751433071,4.110683407,1.076965837,0.005063987,0.004996802,0.012911879,88,180.09,7,1,17
0.714596374,4.149633918,1.148946206,0.004842462,0.004769306,0.012319967,89,182.16,7,1,17
0.703044499,4.161622582,1.133460641,0.004896496,0.004829142,0.012413636,90,184.23,7,1,17
0.665735728,4.092574036,1.127329811,0.005983254,0.005941994,0.01527037,91,186.3,7,1,17
0.661725916,4.072162729,1.118923966,0.005901712,0.005838144,0.015010924,92,188.37,7,1,17
0.628119629,4.114505676,1.052601265,0.005171889,0.005103523,0.013116257,93,190.44,7,1,17
0.543563656,4.158042057,1.073835434,0.004902466,0.004919031,0.012700186,94,192.51,7,1,17
0.438205118,4.218456798,1.119806682,0.005417685,0.005318736,0.014000736,95,194.58,7,1,17
0.298694011,4.262120007,1.141504135,0.005012175,0.004854285,0.012681215,96,196.65,7,1,17
0.23225135,4.330104712,1.020785059,0.005822354,0.005626771,0.014573907,97,198.72,7,1,17
0.218955101,4.317899032,1.045086139,0.005245454,0.005113786,0.013205991,98,200.79,7,1,17
0.301264407,4.259409848,0.969998446,0.005690819,0.005526483,0.014259396,99,202.86,7,1,17
0.244998926,4.318827561,1.040246198,0.005164316,0.005071965,0.013120579,100,204.93,7,1,17
0.28188801,4.26971358,1.143474781,0.005698273,0.005592617,0.014448243,101,207,7,1,17
0.298010299,4.286307451,1.096201906,0.005668412,0.005548328,0.014336154,102,209.07,7,1,17
0.306079258,4.11562386,1.069229116,0.00484175,0.004749045,0.012294312,103,211.14,7,1,17
0.381451031,4.141850389,1.048324104,0.006952838,0.00678473,0.017673641,104,213.21,7,1,17
0.425993161,4.190766641,0.877950662,0.00702385,0.006879399,0.017879837,105,215.28,7,1,17
0.447524908,4.095558266,0.812469168,0.005973069,0.00583998,0.01544712,106,217.35,7,1,17
0.441747866,4.143724722,0.805428519,0.00652104,0.006396808,0.017065094,107,219.42,7,1,17
0.448768442,4.216566892,0.775761408,0.006265458,0.006238042,0.016577979,108,221.49,7,1,17
0.427776339,4.152585891,0.776398603,0.005858368,0.005792658,0.015607175,109,223.56,7,1,17
0.368922382,4.189809099,0.840194978,0.006492494,0.006419196,0.018332457,110,225.63,7,1,17
0.290086571,4.197517351,0.858220979,0.005555418,0.005610784,0.016006259,111,227.7,7,1,17
0.237976735,4.254043348,1.176740707,0.00402601,0.004022579,0.010428367,112,229.77,7,1,17
0.295697223,4.232465232,0.931007638,0.004206549,0.004259632,0.012574162,113,231.84,7,1,17
0.343833785,4.242616589,1.253402414,0.004476275,0.00445743,0.011545026,114,233.91,7,1,17
0.353760962,4.29440423,1.048427431,0.005652077,0.005728242,0.01600938,115,235.98,7,1,17
0.425492325,4.33334917,1.069925063,0.005461176,0.00550723,0.01605308,116,238.05,7,1,17
0.387684416,4.33647323,0.936576626,0.00526708,0.00523978,0.01547151,117,240.12,7,1,17
0.403287539,4.33577858,0.928421535,0.00495193,0.004901591,0.013833493,118,242.19,7,1,17
0.454421233,4.378465869,1.065306374,0.004184319,0.004158595,0.010767791,119,244.26,7,1,17
0.421595401,4.525716264,0.877823165,0.004483833,0.004487378,0.011946717,120,246.33,7,1,17
0.438310847,4.526646392,0.918574631,0.00404227,0.003998885,0.010466993,121,248.4,7,1,17
0.446428332,4.558183626,0.83898762,0.004370244,0.004322288,0.011181573,122,250.47,7,1,17
0.522576576,4.527748371,0.7733955,0.004461338,0.004404691,0.01139167,123,252.54,7,1,17
0.416546912,4.468022031,0.731907792,0.004270482,0.004224852,0.010931802,124,254.61,7,1,17
0.398383631,4.295890568,0.706666296,0.005735139,0.005673559,0.014685072,125,256.68,7,1,17
0.33382491,4.232749676,0.739821789,0.005085392,0.00504831,0.013052665,126,258.75,7,1,17
0.300924586,4.204575385,0.677485775,0.005147158,0.005163794,0.013289822,127,260.82,7,1,17
0.339395486,4.161857682,0.656938623,0.004559193,0.004527707,0.011735563,128,262.89,7,1,17
0.34624749,4.110304446,0.727967578,0.00550789,0.005592685,0.01576717,129,264.96,7,1,17
0.27502401,4.027075153,0.673733874,0.005138922,0.005096205,0.014119412,130,267.03,7,1,17
0.117647673,3.953983597,0.723484303,0.005975585,0.005876351,0.015925686,131,269.1,7,1,17
0.137390912,3.899549021,0.655149077,0.005238958,0.005100042,0.013629696,132,271.17,7,1,17
0.053981408,3.862000477,0.635366544,0.004695458,0.004599969,0.012217276,133,273.24,7,1,17
0.018358423,3.873094714,0.61513029,0.00437976,0.004291761,0.011483828,134,275.31,7,1,17
-0.030535744,3.885033301,0.601168919,0.004043808,0.003961118,0.010513594,135,277.38,7,1,17
0.010538301,3.922747565,0.642865699,0.004479521,0.004359662,0.011712433,136,279.45,7,1,17
0.102120504,3.878613744,0.520925823,0.003850206,0.003746487,0.010182534,137,281.52,7,1,17
0.129314184,3.934504611,0.386382136,0.004611637,0.004566001,0.011815421,138,283.59,7,1,17
0.108916091,4.045109623,0.154489343,0.003932083,0.003872621,0.010013891,139,285.66,7,1,17
0.16043274,4.149019118,0.380319706,0.004735374,0.004720462,0.012227734,140,287.73,7,1,17
0.163444637,4.129963411,0.500715723,0.005299832,0.005265997,0.013628668,141,289.8,7,1,17
0.159168435,4.130579366,0.496712255,0.004202453,0.004128923,0.010760874,142,291.87,7,1,17
0.211760137,4.104183127,0.535377179,0.003728327,0.003665085,0.009477927,143,293.94,7,1,17
0.241955777,4.097561883,0.573926677,0.006087983,0.006033038,0.015614733,144,296.01,7,1,17
0.355903231,4.119705205,0.637740076,0.006846777,0.006729455,0.017394741,145,298.08,7,1,17
0.314634602,4.109252128,0.656778021,0.003642751,0.003586797,0.009273057,146,300.15,7,1,17
0.288970179,3.988143834,0.685037184,0.003399409,0.003347382,0.008653873,147,302.22,7,1,17
0.325504229,4.032564581,0.680413414,0.003399997,0.003344664,0.008645478,148,304.29,7,1,17
0.377283047,3.930295046,0.655604388,0.004497567,0.004406927,0.011382651,149,306.36,7,1,17
0.363280694,3.879797974,0.701082737,0.004456427,0.004353857,0.011243246,150,308.43,7,1,17
0.459133108,3.91011477,0.552278373,0.004125845,0.004017424,0.010368426,151,310.5,7,1,17
0.472481821,3.891763043,0.388091563,0.004540427,0.004405281,0.011341923,152,312.57,7,1,17
0.591921086,3.918437875,0.439534283,0.004604118,0.004379435,0.011267097,153,314.64,7,1,17
0.586768409,3.885442122,0.402898356,0.00421588,0.004016779,0.010325538,154,316.71,7,1,17
0.672462704,3.891218972,0.317490879,0.004221132,0.003979064,0.01020359,155,318.78,7,1,17
0.785252755,3.741518376,0.375752375,0.004833584,0.00455154,0.011872473,156,320.85,7,1,17
0.772374196,3.674119967,0.421414505,0.004958603,0.004537442,0.011934683,157,322.92,7,1,17
0.884761886,3.671181224,0.392054427,0.005714261,0.005223554,0.014362303,158,324.99,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,159,327.06,7,1,17
0.937877471,3.673504773,0.270351795,0.005030292,0.004660188,0.011929395,160,329.13,7,1,17
0.877510353,3.638870771,0.323989339,0.005293943,0.004951915,0.012698696,161,331.2,7,1,17
0.817165613,3.627546624,0.434759929,0.004419006,0.004230171,0.011369161,162,333.27,7,1,17
0.73224908,3.714227121,0.475255933,0.005324574,0.005056124,0.013353915,163,335.34,7,1,17
0.696780936,3.75333664,0.400104869,0.004474884,0.004295838,0.011201322,164,337.41,7,1,17
0.706081806,3.837185464,0.366269591,0.004901625,0.004682925,0.01207797,165,339.48,7,1,17
0.642628795,3.731956183,0.473336995,0.002807366,0.002704457,0.006979842,166,341.55,7,1,17
0.703919088,3.78371938,0.50483118,0.002875073,0.00273974,0.007049673,167,343.62,7,1,17
0.716876395,3.730540212,0.617413535,0.004290593,0.004092313,0.010527651,168,345.69,7,1,17
0.656028454,3.703032026,0.627928992,0.004997137,0.004771465,0.012276819,169,347.76,7,1,17
0.580940163,3.760878208,0.661964521,0.00514499,0.004857471,0.012473953,170,349.83,7,1,17
0.547255025,3.727548122,0.668319355,0.004863762,0.004597346,0.011809145,171,351.9,7,1,17
0.543703632,3.711499933,0.716245818,0.003504883,0.003363194,0.008661913,172,353.97,7,1,17
0.573994158,3.663079643,0.666352629,0.00358839,0.003496685,0.00903191,173,356.04,7,1,17
0.470612188,3.741815609,0.691348966,0.003492106,0.003407351,0.008818108,174,358.11,7,1,17
0.48360684,3.737679239,0.741713261,0.003531407,0.003462592,0.008987076,175,360.18,7,1,17
0.500310025,3.784086787,0.743246195,0.003497983,0.003406322,0.008901786,176,362.25,7,1,17
0.435215436,3.796457228,0.748568063,0.003859167,0.003769126,0.009861295,177,364.32,7,1,17
0.376604904,3.694997159,0.847912444,0.004232094,0.004085045,0.010748459,178,366.39,7,1,17
0.341178605,3.69708236,0.783788909,0.003512831,0.003399452,0.008975712,179,368.46,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,180,370.53,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,181,372.6,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,182,374.67,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,183,376.74,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,184,378.81,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,185,380.88,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,186,382.95,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,187,385.02,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,188,387.09,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,189,389.16,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,190,391.23,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,191,393.3,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,192,395.37,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,193,397.44,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,194,399.51,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,195,401.58,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,196,403.65,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,197,405.72,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,198,407.79,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,199,409.86,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,200,411.93,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,201,414,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,202,416.07,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,203,418.14,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,204,420.21,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,205,422.28,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,206,424.35,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,207,426.42,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,208,428.49,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,209,430.56,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,210,432.63,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,211,434.7,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,212,436.77,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,213,438.84,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,214,440.91,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,215,442.98,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,216,445.05,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,217,447.12,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,218,449.19,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,219,451.26,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,220,453.33,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,221,455.4,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,222,457.47,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,223,459.54,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,224,461.61,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,225,463.68,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,226,465.75,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,227,467.82,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,228,469.89,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,229,471.96,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,230,474.03,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,231,476.1,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,232,478.17,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,233,480.24,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,234,482.31,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,235,484.38,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,236,486.45,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,237,488.52,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,238,490.59,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,239,492.66,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,240,494.73,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,241,496.8,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,242,498.87,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,243,500.94,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,244,503.01,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,245,505.08,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,246,507.15,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,247,509.22,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,248,511.29,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,249,513.36,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,250,515.43,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,251,517.5,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,252,519.57,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,253,521.64,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,254,523.71,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,255,525.78,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,256,527.85,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,257,529.92,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,258,531.99,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,259,534.06,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,260,536.13,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,261,538.2,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,262,540.27,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,263,542.34,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,264,544.41,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,265,546.48,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,266,548.55,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,267,550.62,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,268,552.69,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,269,554.76,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,270,556.83,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,271,558.9,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,272,560.97,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,273,563.04,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,274,565.11,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,275,567.18,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,276,569.25,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,277,571.32,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,278,573.39,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,279,575.46,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,280,577.53,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,281,579.6,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,282,581.67,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,283,583.74,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,284,585.81,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,285,587.88,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,286,589.95,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,287,592.02,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,288,594.09,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,289,596.16,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,290,598.23,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,291,600.3,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,292,602.37,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,293,604.44,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,294,606.51,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,295,608.58,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,296,610.65,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,297,612.72,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,298,614.79,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,299,616.86,7,1,17
NaN,NaN,NaN,NaN,NaN,NaN,300,618.93,7,1,17
