Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.76175355,3.59772019,2.222048445,0.004756462,0.004487704,0.011523275,1,0,1,1,4
0.817007406,3.546558206,2.216929894,0.004184149,0.003981625,0.010238968,2,2.15,1,1,4
0.801499581,3.546834485,2.243221914,0.004918083,0.004687855,0.012058242,3,4.3,1,1,4
0.802838361,3.597670913,2.240792437,0.004792786,0.004618096,0.011899852,4,6.45,1,1,4
0.843318266,3.610373841,2.320336598,0.004060484,0.003874472,0.00996738,5,8.6,1,1,4
0.921688205,3.629484489,2.320182272,0.004585964,0.004403367,0.011339773,6,10.75,1,1,4
0.943407835,3.692112031,2.356316065,0.004078135,0.003903596,0.010047491,7,12.9,1,1,4
0.939726617,3.698446089,2.3935651,0.00445752,0.004257005,0.010953543,8,15.05,1,1,4
0.837209933,3.68026956,2.459622674,0.00470063,0.004501957,0.011589615,9,17.2,1,1,4
0.83201954,3.752946545,2.439918135,0.005120232,0.004876099,0.012540949,10,19.35,1,1,4
0.799154293,3.836083883,2.474414623,0.005830493,0.005548356,0.014268233,11,21.5,1,1,4
0.831759876,3.831055768,2.547093658,0.004646,0.00442352,0.011377468,12,23.65,1,1,4
0.873564348,3.822180333,2.605281136,0.005489921,0.005150759,0.013223199,13,25.8,1,1,4
0.85972776,3.881471063,2.67329527,0.004687258,0.004352069,0.011152326,14,27.95,1,1,4
0.85093002,3.858847053,2.615870339,0.006121649,0.005658554,0.014496046,15,30.1,1,1,4
0.817347407,3.870871685,2.6498963,0.004509704,0.004175653,0.010696781,16,32.25,1,1,4
0.873244701,3.859645479,2.580488255,0.005093136,0.004707236,0.012005202,17,34.4,1,1,4
0.873790096,3.829266283,2.572677526,0.005632736,0.005243414,0.013392341,18,36.55,1,1,4
0.834251559,3.778310904,2.528755474,0.006818256,0.006443102,0.016567462,19,38.7,1,1,4
0.654759007,3.803043501,2.571112798,0.006776298,0.006321161,0.016148408,20,40.85,1,1,4
0.71660845,3.829998387,2.516616407,0.00573233,0.005355546,0.013549737,21,43,1,1,4
0.659175383,3.689237868,2.547278611,0.005757517,0.005451264,0.013883912,22,45.15,1,1,4
NaN,NaN,NaN,NaN,NaN,NaN,23,47.3,1,1,4
NaN,NaN,NaN,NaN,NaN,NaN,24,49.45,1,1,4
NaN,NaN,NaN,NaN,NaN,NaN,25,51.6,1,1,4
0.704536721,3.513640169,2.308112536,0.004360156,0.004059381,0.010399769,26,53.75,1,1,4
0.82109389,3.532092465,2.488797548,0.00590029,0.005480231,0.014176571,27,55.9,1,1,4
0.853526554,3.534372574,2.512049991,0.006551982,0.006127792,0.015776237,28,58.05,1,1,4
0.855070021,3.518738298,2.564589692,0.007587836,0.007102694,0.018317496,29,60.2,1,1,4
0.878628059,3.542733246,2.622883079,0.007174545,0.006586303,0.017034521,30,62.35,1,1,4
0.793878205,3.513276586,2.586047101,0.007044378,0.006458674,0.016696082,31,64.5,1,1,4
0.839174374,3.558002476,2.676008431,0.00669141,0.006176789,0.015848017,32,66.65,1,1,4
NaN,NaN,NaN,NaN,NaN,NaN,33,68.8,1,1,4
0.739905635,3.501870757,2.734048873,0.007331132,0.006741027,0.01733299,34,70.95,1,1,4
0.830239596,3.421691271,2.804581828,0.006959216,0.006370336,0.01631137,35,73.1,1,1,4
