Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
-0.554774509877656,-3.62603132460616,-0.0372300427157049,0.0134719639088658,0.00880213853041155,0.0204122632931293,1,0,1,1,2
-0.557527186094026,-3.61650637424447,0.0170821640120904,0.0146085394490656,0.0095339179085419,0.0221149239867881,2,2.58,1,1,2
-0.56132309775596,-3.65993102519619,0.034751333406823,0.0152344942650473,0.00973100733927005,0.0223663300075971,3,5.16,1,1,2
-0.502358075929758,-3.57266399359121,-0.0203330863867899,0.0123964994555809,0.0078786866310538,0.0182152209481522,4,7.74,1,1,2
-0.474229989975737,-3.56755579464157,-0.0559376336644451,0.0148315566651434,0.00925527685149776,0.0214106235924207,5,10.32,1,1,2
-0.424966223242649,-3.50444801479806,-0.0878146575212631,0.0116977652956201,0.0072811232965243,0.0169851301433365,6,12.9,1,1,2
-0.512006121966718,-3.52145756271133,-0.0930774269258366,0.0133406176434114,0.00829438309449888,0.019152430139412,7,15.48,1,1,2
-0.469928534316162,-3.50799369863332,0.00568298940184198,0.0157301381595863,0.00983646177796453,0.0225295553431165,8,18.06,1,1,2
-0.580164946307901,-3.43907598440219,-0.00577166637440535,0.0134682569532877,0.0084811800617662,0.0193793856919567,9,20.64,1,1,2
-0.591418774375924,-3.38283650020212,-0.0647389584598511,0.0138285238179234,0.00843900680848917,0.0189340808029534,10,23.22,1,1,2
-0.617441696126213,-3.3775337683991,0.0178823842201479,0.0158859373589413,0.009958134691991,0.0226424562272588,11,25.8,1,1,2
-0.71947680903763,-3.34001322123345,-0.0204206267053971,0.0170352622438487,0.0104297206494187,0.0234306592527542,12,28.38,1,1,2
-0.667997535885234,-3.34353456920341,0.101669212611109,0.0118270394459052,0.00756009165111009,0.0173498756894204,13,30.96,1,1,2
-0.688228543889217,-3.3463903322102,0.12048646135389,0.0109614984022121,0.006931839846506,0.0158272647253543,14,33.54,1,1,2
-0.708318383338521,-3.34599959184785,0.0235092227032662,0.00985817499966126,0.00607273378037369,0.0136999058094892,15,36.12,1,1,2
-0.714419613102801,-3.27127047364672,0.0159869042053649,0.0106019287186856,0.00657249215641868,0.0148883786391002,16,38.7,1,1,2
-0.707519159218596,-3.38917836342817,0.0726761026629001,0.0115372930520173,0.00717247441085945,0.0164951388298125,17,41.28,1,1,2
-0.789199514387799,-3.35620864757917,0.145890977414103,0.00973648563219714,0.00600602057079717,0.0139155952601401,18,43.86,1,1,2
-0.872655629293446,-3.32950392414129,0.114357531893476,0.00941249434106532,0.0057657369628838,0.0135945242954656,19,46.44,1,1,2
-0.916877501274023,-3.29319260712297,0.0380319674650119,0.0122948845798624,0.00760128890372708,0.017677062454608,20,49.02,1,1,2
-0.931063505311829,-3.23534411815883,0.132190929640527,0.010691016125251,0.00661038527828431,0.0152892046831839,21,51.6,1,1,2
-0.975074627127489,-3.239481913773,0.0465901825430642,0.011374784189253,0.00690510536862671,0.0161451395444313,22,54.18,1,1,2
-0.942214046053877,-3.23945750567658,0.0716746482815115,0.0118364869546232,0.00731708385950256,0.0167963771663065,23,56.76,1,1,2
-0.994377768461848,-3.17562172275193,0.151099124098693,0.0103537307429031,0.0065586604529844,0.0150213971541392,24,59.34,1,1,2
-0.902239764404106,-3.27336144946951,0.231047406880983,0.0123047619402479,0.00780758920985212,0.0178750292149326,25,61.92,1,1,2
-0.924564367056168,-3.23647536002541,0.30728331045068,0.0121384633015311,0.00756177763992564,0.0171444899487119,26,64.5,1,1,2
-0.904914406196453,-3.2074010137792,0.324257008353041,0.0108392100011439,0.00672112261027407,0.0152048101322703,27,67.08,1,1,2
-0.911038470452718,-3.16790834626195,0.356988814499081,0.0106835701089454,0.00658636442204945,0.0148548614639203,28,69.66,1,1,2
-0.887835708932576,-3.20644712291019,0.326511814556526,0.0117892241548757,0.00719564412034749,0.0161439095028625,29,72.24,1,1,2
-0.858825733789756,-3.20301195838599,0.313302303119241,0.0102807186133801,0.00617962704889618,0.013747135004223,30,74.82,1,1,2
-0.90619214726965,-3.17187017718682,0.277443000995848,0.0188818311420848,0.0112618199411811,0.0249426117574256,31,77.4,1,1,2
-0.969820192252446,-3.22978548143274,0.321417894783807,0.0183910198367581,0.0109106852626808,0.0240911015101231,32,79.98,1,1,2
-0.958466150960035,-3.19521548838115,0.305286206390873,0.017873655395358,0.0106397763974875,0.0235385017702476,33,82.56,1,1,2
-0.908484050343369,-3.2438758639383,0.298806509315399,0.0177343562291803,0.0103018387010593,0.0224595644514279,34,85.14,1,1,2
-0.929398524235534,-3.12299721490584,0.283687063803575,0.010018324753514,0.00575095067418905,0.0124463228230522,35,87.72,1,1,2
-1.01472853607385,-3.10730720077461,0.342721789014627,0.0123939031103026,0.00715944960443687,0.0155653508067325,36,90.3,1,1,2
-0.923147656651104,-3.11216929205571,0.423486529921632,0.013025794221015,0.0076348775435985,0.0167719101326306,37,92.88,1,1,2
-1.03071306709638,-3.07483260879838,0.410807794260833,0.0140291832920165,0.00829023098904513,0.0182637255703733,38,95.46,1,1,2
-0.841233503491294,-3.01646053542096,0.614812919710359,0.0136525985330157,0.00842379456338088,0.0190047321379194,39,98.04,1,1,2
-0.922164950741918,-2.95799274368335,0.575240298058672,0.0119569206581492,0.0073330305462389,0.016490905726855,40,100.62,1,1,2
-0.783369416461283,-2.96776216745404,0.673348161880083,0.012752658404222,0.00813513886532946,0.018655283115423,41,103.2,1,1,2
