Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.743543559259476,0.389428834552962,2.62790705330142,0.00823546680265887,0.00550698184534863,0.0128912396713621,1,0,1,1,5
0.795990176949534,0.50012837470562,2.57241327141865,0.00828321887611969,0.00542996997290829,0.0126062775191416,2,2.07,1,1,5
0.797016212273648,0.526011892143095,2.52262837989373,0.00742413908579218,0.00474728745572375,0.010899192814743,3,4.14,1,1,5
0.929061486103575,0.472776849308278,2.50869017160146,0.00770513071601015,0.00490858887289934,0.0112496257941773,4,6.21,1,1,5
0.96866753225169,0.493752703753165,2.55320374288166,0.00898653344298032,0.00577451041325183,0.013286891320331,5,8.28,1,1,5
1.06862000469147,0.40808616697729,2.52734386443387,0.00904771249002423,0.00590636548552124,0.0136867317016388,6,10.35,1,1,5
1.12384469249091,0.43316768699332,2.4998466403104,0.00880757475067137,0.00572466618905982,0.0132399987108433,7,12.42,1,1,5
1.13570561745593,0.369429248654663,2.39674172033923,0.0098410009787923,0.00644910170761802,0.0149698049581935,8,14.49,1,1,5
1.19028314123774,0.265976356925979,2.3820769820674,0.00815085480841768,0.00549816457211403,0.0129171160965841,9,16.56,1,1,5
1.19945241594028,0.318755045769935,2.45914417411426,0.00850232189073671,0.00571109848980079,0.013393684700186,10,18.63,1,1,5
1.14055019090617,0.369094960922924,2.475487697233,0.00864567304316662,0.00599042682372298,0.0142180563231025,11,20.7,1,1,5
1.15437122749543,0.445528560487804,2.52175222987456,0.00874448411622702,0.00614313358828078,0.0146532726626229,12,22.77,1,1,5
1.07812799532596,0.486141953348335,2.5234686610032,0.00810137182000757,0.00583121738480165,0.0140266639177325,13,24.84,1,1,5
0.990423450433713,0.425249081962955,2.49712158732599,0.00728164465202368,0.00522050415928246,0.0125421853467794,14,26.91,1,1,5
0.914274108727303,0.406549762608352,2.4712447473197,0.0078886827905104,0.00544444043194017,0.0129059251023558,15,28.98,1,1,5
0.809150032308255,0.419863831471264,2.4946153349651,0.00792516539225527,0.00536326738668481,0.0126167807173553,16,31.05,1,1,5
0.718492655518467,0.436471408495792,2.59618201021375,0.00787881727201644,0.0053853367436571,0.0127175581602505,17,33.12,1,1,5
0.625601908235082,0.452246183582766,2.58507189159323,0.00872208272417307,0.00593880431411622,0.014003708236813,18,35.19,1,1,5
0.537294016516361,0.50193536178879,2.59577201476156,0.0114924263590168,0.00776673747525595,0.0182596282553614,19,37.26,1,1,5
0.516404282151576,0.515576109688582,2.58158089696496,0.010145481525197,0.00673980022236133,0.0157350654216673,20,39.33,1,1,5
0.484662618908934,0.471538965103709,2.62302263235171,0.0140889194791896,0.00956458767399452,0.0225269711414201,21,41.4,1,1,5
0.386270483299316,0.465344340778999,2.65393433053443,0.0133671079815496,0.00934405047394722,0.0222505175721523,22,43.47,1,1,5
0.422904703820402,0.408912393145608,2.59272180964581,0.0139054940252533,0.00975616368311626,0.0232616357280535,23,45.54,1,1,5
0.352843945355048,0.362248686401929,2.56718398057152,0.00952230060001217,0.00677600102999023,0.0162365216089445,24,47.61,1,1,5
0.319419227937197,0.361768671250451,2.45702037183023,0.0134404212857586,0.00992077536956148,0.0240599607700713,25,49.68,1,1,5
0.252709114658976,0.360493743523381,2.43224096664115,0.0129160213340834,0.00974652033457468,0.0237959796638907,26,51.75,1,1,5
0.195202681772908,0.385450589550185,2.41108913354143,0.0132209220602446,0.0101479411536182,0.0248974751033848,27,53.82,1,1,5
0.103213662062984,0.289343969302671,2.4788874367844,0.0137130226341454,0.0120695420953732,0.0247585708916833,28,55.89,1,1,5
0.124509810161293,0.377662283040638,2.54248390213165,0.0125693963969829,0.00998077639455927,0.0247130754561128,29,57.96,1,1,5
0.0350763369056829,0.330299249447899,2.51323565215526,0.0119488837643912,0.00933685999264613,0.0230214643856464,30,60.03,1,1,5
-0.0125625058851306,0.441118079544806,2.55404083456768,0.0147573570981721,0.0115258682992451,0.0284155128221429,31,62.1,1,1,5
-0.0019135796969485,0.480392855943552,2.49046634731892,0.0110589413022064,0.00864241444176521,0.0213088728779939,32,64.17,1,1,5
-0.0480982499370688,0.461132283186234,2.52912437272144,0.0081863340069058,0.00629419563436515,0.015449493985399,33,66.24,1,1,5
-0.119667826453411,0.468200603541161,2.49691459010879,0.00835457073287952,0.00651611664170048,0.0160584487251147,34,68.31,1,1,5
-0.0377502910161659,0.517434469327964,2.5115161458066,0.0088672162261737,0.00680635321413119,0.0167073442953598,35,70.38,1,1,5
-0.139215029483482,0.565068381409916,2.4975886654069,0.00938991858643943,0.00717508015883375,0.0175886934975342,36,72.45,1,1,5
-0.189013755596718,0.542921196705037,2.42896619972176,0.00863473561358591,0.0064678534896986,0.0157761409051545,37,74.52,1,1,5
-0.246125576237665,0.4754586594724,2.36108418838687,0.00823437832185828,0.00616955033728495,0.0150386460077948,38,76.59,1,1,5
-0.281458298034111,0.449891977348887,2.32962387306544,0.0109227643107919,0.00826103616648408,0.0201904101898345,39,78.66,1,1,5
-0.245842309645131,0.486784893467636,2.32731625104348,0.0106756155879208,0.00808552612450016,0.0197689201544914,40,80.73,1,1,5
-0.213780490998759,0.54323496679185,2.31317650216631,0.0103483144646601,0.00796062972804319,0.019560783657906,41,82.8,1,1,5
-0.148136263766034,0.618879237583627,2.29617052808675,0.00955292984483535,0.00728386812316045,0.0178625271750407,42,84.87,1,1,5
-0.112630634540486,0.738264404068352,2.24674646132848,0.0106718341942017,0.00828814425466945,0.0204343110220554,43,86.94,1,1,5
