Position_1,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.436120041821921,-1.34220981287134,-3.88253872381999,0.00806579007393627,0.00785937137503351,0.0202886665888149,1,0,1,1,37
0.480796058017483,-1.36395072723472,-3.93289315900887,0.00822845591700265,0.00801311811876864,0.0206834835549032,2,2.09,1,1,37
0.465060101743165,-1.43384285321337,-3.91123592798416,0.00942559730411431,0.00924122256919012,0.0238778394125363,3,4.18,1,1,37
0.435481943941639,-1.3336696013381,-3.92919313529619,0.00779583240773911,0.00766495540775042,0.0198136288088816,4,6.27,1,1,37
0.412798751812094,-1.4070214059155,-3.93960384368587,0.00753519370571985,0.00746375336902884,0.0193154119579766,5,8.36,1,1,37
0.477807762950046,-1.45467303062699,-3.98126282888693,0.0100322526732451,0.00993772171308731,0.0257176341055825,6,10.45,1,1,37
0.455639612284408,-1.44570705571638,-4.00808878218598,0.00889118329329643,0.00883335862540509,0.0228702237772686,7,12.54,1,1,37
0.467750419458846,-1.43417521880819,-4.0814179300734,0.0102716614130625,0.0101980501628312,0.0264010392264135,8,14.63,1,1,37
0.478713198311234,-1.45254578235204,-4.10376178543321,0.0077781326369865,0.00775488636470072,0.0200891102549227,9,16.72,1,1,37
0.522288767342829,-1.42011163412842,-4.12594653782262,0.00997484367841401,0.00987720669396076,0.0255609532630027,10,18.81,1,1,37
0.599413761757723,-1.32633842701191,-4.1290322560713,0.00854439478136979,0.00846775374187935,0.0219153346342982,11,20.9,1,1,37
0.637046794931471,-1.2948077152838,-4.12371901608539,0.00851993754842905,0.00847360710746602,0.0219425144138663,12,22.99,1,1,37
0.610567082986381,-1.34686603894258,-4.08228150575998,0.00753525358506749,0.00750641975687278,0.0194426078294244,13,25.08,1,1,37
0.704072825143557,-1.41204941353452,-4.05522981649906,0.0071519411015911,0.00710427509967686,0.0183931284565837,14,27.17,1,1,37
0.639258277677039,-1.36058467863304,-4.06962901597084,0.00904018912592398,0.00901416481795475,0.0233511279730922,15,29.26,1,1,37
0.708150656630694,-1.43521438822818,-4.01183416913798,0.0101385112833368,0.0101296245037288,0.0262491771976138,16,31.35,1,1,37
0.603062201707548,-1.36976734107316,-4.01628377226203,0.00931873064487242,0.0093003178173801,0.0240964685040756,17,33.44,1,1,37
0.537951652795235,-1.43793954941572,-3.98542477357248,0.00890350135688287,0.00890331873974462,0.0230750267764655,18,35.53,1,1,37
0.591304854663334,-1.41128812813092,-4.00921257094397,0.00708991677721757,0.00707481350911909,0.0183302368218925,19,37.62,1,1,37
0.537616405304549,-1.4267205468869,-4.03676820339164,0.00799997672585654,0.00799049557220365,0.0207041699857093,20,39.71,1,1,37
0.473268503634879,-1.52736016805033,-3.98958465292924,0.0101760485790738,0.0101700539026282,0.0263548126094009,21,41.8,1,1,37
0.482481812322541,-1.51144628911207,-4.09039772058988,0.00924526104792765,0.00923478820139599,0.0239290760709946,22,43.89,1,1,37
0.418339987456961,-1.53719949838444,-4.05688232941583,0.00991835068831141,0.0098717540903962,0.0255647729440835,23,45.98,1,1,37
0.365259874610487,-1.45897889541397,-4.10354380829934,0.00818328659223465,0.00815012214053586,0.0211093959715174,24,48.07,1,1,37
0.355624763394108,-1.52600466936263,-4.00561295045423,0.00802869560942139,0.00801238837041069,0.0207593181074887,25,50.16,1,1,37
0.343764384220359,-1.53264583271864,-3.95972910913095,0.00868481352441999,0.00868445560043968,0.0225069844036393,26,52.25,1,1,37
0.24570878765525,-1.49002552647122,-3.93711176139363,0.00710047936909348,0.0071004326887816,0.0184023371169633,27,54.34,1,1,37
0.191757332179243,-1.4783187829742,-3.86724804787864,0.00616474115558335,0.00613832266644023,0.015898346440605,28,56.43,1,1,37
0.158279462118721,-1.47448325056881,-3.92471263248892,0.00729043845413234,0.00723709259146101,0.0187363935293249,29,58.52,1,1,37
0.0708734176867476,-1.44059691840803,-3.94796349993679,0.00684431766277037,0.00681140826808463,0.0176404085271207,30,60.61,1,1,37
0.166179578261667,-1.50835086813826,-3.8902574092752,0.00798671887807442,0.0078933430727922,0.0204212136865171,31,62.7,1,1,37
0.121753368803176,-1.45780073744094,-3.83647939226281,0.00784889091320189,0.00768716372020729,0.0198587573343522,32,64.79,1,1,37
0.128527135616087,-1.43018039125412,-3.84192577655134,0.00978927214019018,0.00952461247779803,0.0245807903901418,33,66.88,1,1,37
0.129059214647936,-1.42572043684027,-3.83431587803593,0.00916411544820304,0.00893499534201933,0.0230669367849275,34,68.97,1,1,37
0.0392774346305895,-1.25766830105251,-3.90695582872593,0.00713731900500991,0.00689226643866006,0.0177663149090343,35,71.06,1,1,37
0.0175269164076399,-1.2296007451924,-3.96634128679435,0.0086278489896679,0.00831837677872141,0.0214370937532425,36,73.15,1,1,37
0.0460395504558376,-1.19814734994405,-3.99633202729692,0.00647926760923089,0.00628058275682929,0.0161989975167716,37,75.24,1,1,37
0.10642813698759,-1.25534057903968,-4.00912786373304,0.00607718202113382,0.00590085036484319,0.015223437612093,38,77.33,1,1,37
0.163411478732791,-1.31362943223505,-4.04626499446816,0.00611048170468319,0.00586120619466166,0.0150913189607418,39,79.42,1,1,37
0.114338134026985,-1.34764315852033,-4.09473080852817,0.0100279248164067,0.00973880272157064,0.0251262497777714,40,81.51,1,1,37
0.0763469202594798,-1.26494045394094,-4.08769169796672,0.00736949215591896,0.0071735548979373,0.0185145059698028,41,83.6,1,1,37
0.065293304441751,-1.2626393563109,-4.10672576397155,0.0104522169268965,0.0102420978630721,0.0264615021086716,42,85.69,1,1,37
